,ev16b2,Steal coins [Get 10 gold or a fight begins],Fură [Ia 10 aur sau o bătălie incepe],
,ev16b2o1,Travelers leave coins by the statue as a token for their prayers. You decide that Anna won't miss just a few.,Ai făcut decizia că lui Anna nu iî trebuie tot aurul din fântână,
,ev16b2o2,"You approach the statue to grab a few coins. As the coins jingle, you turn to see an approaching group of enemies.",Incercănd sa furi ai făcut mult zgomot. Te intorci să iți vezi inamicii,Incercănd sa furi ai făcut mult zgomot. Te intorci să iți vezi inamicii WARNING: ENGLISH TEXT CHANGED #####################################################
,ev16b3,Leave,Pleacă,
,ev16b3o1,You say a quick prayer. You decide to leave the statue behind.,Iți pui rapid o dorință si pleci de langă statuie,
,,,,
,ev17n,A Red fox in the dark,O vulpe în întuneric,
,ev17o1,"The fox steps out from the shadows. ""Natural prey."", he says. ""If we battle, I shall make short work of you. Be ye friend or foe?""",Prieten sau Inamic?,
,ev17o1cr8,"From the darkness he emerges. A fox! His tail flicks beneath his cloak. ""You won't make much of a meal,"" he says. ""But a high price your body will fetch. Be ye friend or foe?""","Din întuneric el iese. O vulpe! Coada îi joacă sub mantie. „Nu vei fi prea multă mâncare”, spune el. „Dar un preț mare îl va aduce corpul tău. Fii prieten sau dușman?”", WARNING: AUTO-TRANSLATION #####################################################
,ev17o1tote,"The stones on your backpack glow - danger is near! You turn to see the fox. He has perhaps been watching you for a while. ""Been a while since I've had a Toad,"" he says. ""Be ye friend or foe?""","Pietrele de pe rucsac strălucesc - pericolul este aproape! Te întorci să vezi vulpea. Poate că te urmărește de ceva vreme. „A trecut ceva vreme de când nu am mai gustat o broască”, spune el. — Fii prieten sau dușman?", WARNING: AUTO-TRANSLATION #####################################################
,ev17b1,I'm a friend!,Prieten!,
,ev17b1o1,He nods and steps aside to let you pass. Your tail twitches instinctively. You're lucky he let you live.,Te lasă sa treci. Coadă ți se mișcă panicată. Ești norocos că te-a lăsat să trăiești.,
,ev17b1o1t1,Be gone then!,Pleacă atunci!,
,ev17b1o1t2,Don't make me regret it!,Nu mă face să regret!,
,ev17b1o1t3,I shall watch you.,Te voi urmării.,
,ev17b2,I'm a foe! [Start Combat],Inamic! [Începe bătălia],
,ev17b2o1,He draws his sword. Slowly sizing you up...,Îl auzi cum iși scoate sabia,
,ev17b2o2,"He draws his sword... and then... stops. ""Ha!"" he laughs. ""You have the heart of a fox. I respect you. You may have my blade.""","Îl auzi cum iși scoate sabia... și apoi se oprește ""Ha! Un șobolan cu inima unei vulpi. Ai respectul meu. Poți să păstrezi sabia.""", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev17b2o2purse,"He draws his sword... and then... stops. ""Ha!"" he laughs. ""A rat with the heart of a fox. I respect you. You may have my blade.""","Își scoate sabia... și apoi... se oprește. ""Ha!"" el râde. ""Un șobolan cu inima de vulpe. Te respect. Poate să ai sabia mea.""", WARNING: AUTO-TRANSLATION #####################################################
,ev17b2o2t1,I respect your courage,Iți respect curajul,
,ev17i1,Fear me brigand!,Ai frică!,
,ev17i2,Oh look!,Ia uite!,Ia uite WARNING: ENGLISH TEXT CHANGED ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,ev17i2purse,"Oh look, a weak little rat.","Uite, un șobolan slab.", WARNING: AUTO-TRANSLATION #####################################################
,ev17i3,"If I was hungry, you'd be dead already.",Dacă îmi era foame ai fi murit deja.,Dacă îmi era foame WARNING: ENGLISH TEXT CHANGED #####################################################
,ev17f1,Don't make me regret it!,Nu mă face să regret!,
,ev17f2,I've never spared a life before.,Nu am mai cruțat pe nimeni până acum.,
,ev17f3,I shall be watching you.,Te voi urmării.,
,,,,
,ev18n,shamanic turtle,Testoasa Șaman,
,ev18o1,"A waft of smoke passes by your nose. What is that? You smell a lot of strange things in the swamp, but ritual smoke of the turtles has an unmistakable order. Smells sweet like chocolate. Smells like they need to wash their shell too. ""Our magic is a gamble."" she says to you. ""Will you let fate guide you?""","Un nor de Cenușă. Ce este? Miroase ca și cum ar trebuii ca cineva să facă un duș. ""Magie este un joc de noroc."" Auzi. ""Vei lăsa soarta sa aleagă?""",
,ev18b1,80% legendary 20% other,80% legendară 20% altă raritate,
,ev18b1o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.",Ai noroc iar un obiect puternic apare la picioarele tale.,
,ev18b1o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""",Spiritele nu sunt de partea ta azi. poate asta o să îți fie totuși de folos,
,ev18b2,70% legendary 30% other,70% legendară 30% altă raritate,
,ev18b2o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.",Ai noroc iar un obiect puternic apare la picioarele tale.,
,ev18b2o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""",Spiritele nu sunt de partea ta azi. poate asta o să îți fie totuși de folos,
,ev18b3,50% legendary 50% other,50% legendară 50% altă raritate,
,ev18b3o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.",Ai noroc iar un obiect puternic apare la picioarele tale.,
,ev18b3o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""",Spiritele nu sunt de partea ta azi. poate asta o să îți fie totuși de folos,
,ev18b4,10% legendary 90% other,10% legendară 90% altă raritate,
,ev18b4o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.",Ai noroc iar un obiect puternic apare la picioarele tale.,
,ev18b4o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""",Spiritele nu sunt de partea ta azi. poate asta o să îți fie totuși de folos,
,ev18b5,No thanks!,Nu mulțumesc.,
,ev18b5o1,She nods her head,Așa să fie.,
,ev18i1,Hey - cute little one!,Bună copile.,
,ev18i2,Come here let me pinch your cheek.,Apropriete,
,ev18f1,Goodbye child.,La revedere copile.,
,ev18f2,Come back soon now!,Intoarce-te curând,
,ev18f3,"You stay away from deep water, okay?",Nu intra în belele da?,Nu intra in belele WARNING: ENGLISH TEXT CHANGED #####################################################
,,,,
,ev19n,Wheel,Roata,
,ev19o1,Spin the wheel!,Rotește!,
,ev19i1,Spin the choice!,Rotește!,
,ev19i2,Will you take a spin?,Voi Roti?,
,ev19i3,Spin and see what you get!,Rotește și primește!,
,ev19i4,"Spin the wheel, win a prize, thank me later!","Rotește, primește, mulțumeștemi mai târziu!", thank me later! WARNING: ENGLISH TEXT CHANGED #####################################################
,ev19f1,Thanks for playing!,Mulțumesc că ai jucat!,
,ev19f2,Hope you had fun!,Sper că a fost distractiv,
,ev19f3,Moles are the best gamers.,Sper că a fost distractiv,
,,,,
,evCardi1,The cards hold your future - or your doom!,Carțile âți citesc viitorul!,
,evCardf1,The truth is in the cards,Adevărul se află în carți,
,,,,
,ev20n,Apprentice of Magic,Apreciator de Magie,
,ev20o1,"You discover a rabbit in a witch's hat. It's a bit too big for her, pushing her ears back. ""I've been learning all about magic! It's really amazing! Are you learning too?""","Descoperi un iepure cu o pălărie de vrăjitoare. ""Am invățat foarte multe despre magie, este foarte mișto!""", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev20o1tote,"You discover a rabbit in a witch's hat. It's a bit too big for her, pushing her ears back. ""Wow!"" she says. ""Your backpack looks enchanted! Can I offer you a wand?""","Descoperi un iepure într-o pălărie de vrăjitoare. E puțin prea mare pentru ea, împingându-și urechile înapoi. ""Wow!"" ea spune. ""Rucsacul tău pare fermecat! Pot să-ți ofer o baghetă?""", WARNING: AUTO-TRANSLATION #####################################################
,ev20b1,Buy a wand,Cumpără o baghetă,
,ev20b1o1,"You can have my first wand, she says. ""I've outgrown it. I'm on my second wand now.""",Poți să ai prima mea baghetă magică.,
,ev20b1o1t1,Hope you like it!,Sper să iți placă!,
,ev20b1o1t2,I'll miss that wand!,O să îmi fie dor de ea!,
,ev20b2,No thanks,Nu mulțumesc.,
,ev20b2o1,"Oh well, she says. ""I guess I still have a few things to learn from this wand anyway.""","Ce păcat, se pare nu mă voi despărți de bagheta asta încă", se pare nu mă voi despărți de bagheta asta încă
,ev20b2o1t1,"Don't need my wand, huh?",Nu îți trebuie?,Nu îți trebuie? WARNING: ENGLISH TEXT CHANGED #####################################################
,ev20b2o1t2,Only as good as your wand!,Cea mai bună bachetă,
,ev20i1,Oh boy! Another adventurer!,Încă un aventurier!,
,ev20i2,Gee! An explorer here?!,Încă un aventurier!,
,ev20i3,Are you learning to be a mage too?,Încă un aventurier!,
,ev20i3tote,Wow! A toad learning magic from me! What an honor!,Wow! O broasca care învață magia de la mine! Ce onoare!, WARNING: AUTO-TRANSLATION #####################################################
,ev20i4,I'm not alone!,Încă un aventurier!,
,ev20f1,This was great!,Sper să te distrezi!,
,ev20f2,Wow! I hope to see you so soon!,Sper să te distrezi!,
,ev20f3,So glad we met!,Sper să te distrezi!,
,ev20f4,Bi'ya! Bi'ya!,Sper să te distrezi!,
,,,,
,ev21n,Scholar of Magic,Magician Învățăcel,
,ev21o1,"A rabbit is here practicing spells on a nearby rock. ""I've learned so much,"" she says. ""Can I interest you in a magic book?""","Descoperi un iepure cu o pălărie de vrăjitoare. ""Am invățat foarte multe despre magie, este foarte mișto!""",
,ev21b1,Buy a book,Cumpără o carte,
,ev21b1o1,"Enjoy your read! she says. ""And let me know if you want to hang out sometime soon. I'm free pretty much any time.""",Citește-o și în timpul liber!,
,ev21b1o1t1,Hope you like it!,Sper să iți placă!,
,ev21b1o1t2,It's a real page turner!,Sper să te distrezi!,
,ev21b1o1t3,Read it too many times already.,Sper să te distrezi!,
,ev21b2,No thanks,Nu mulțumesc.,
,ev21b2o1,"""Rats!"" she says. ",Șobolani! Spune ea, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,ev21b2o1purse,"""Rats!"" she says. ""Oh! I hope I didn't offend you!""","„Șobolani!” ea spune. ""Oh! Sper că nu te-am jignit!""", WARNING: AUTO-TRANSLATION #####################################################
,ev21b2o1t1,Book still available!,Cărți încă pe stoc!, WARNING: AUTO-TRANSLATION #####################################################
,ev21b2o1t2,I guess I can read it again.,Presupun că o mai pot citi o dată..., WARNING: AUTO-TRANSLATION #####################################################
,ev21b2o1t3,I'll read it a few more times.,O să mai citesc de cateva ori atunci., WARNING: AUTO-TRANSLATION #####################################################
,ev21b2o1t4,I can probably learn a lot from this.,Probabil că mai pot învăța multe din asta., WARNING: AUTO-TRANSLATION #####################################################
,,,,
,ev22n,Matthew's Blessing,Bundoritorul Matthew,
,ev22o1,"A wise rabbit sits there, meditating in the midst of this dangerous place. ""Fear not"", he says. """"My name is matthew, and I have lived here for many years. With proper organization, any challenge may be overcome. Now let me assist you...""","Un iepure măreț, meditând într-un loc periculos. ""Nu te teme"", spune el. ""Mă numesc Matthew, și am locuit aici pentru mulți ani. Lasă-mă să îți fiu de ajutor...""",
,ev22b1,start with 2 uncommon items,Incepe cu 2 obiecte necomune,
,ev22b1o1,"Indeed, says Matthew. ""But remember, rare items are a crutch. Good organization requires skill - not rarity."""," ""Desigur... dar ține minte, până și cele mai bune obiecte sunt fără folosință fără organizare corectă.""",
,ev22b2,gain 10 max hp,Primește 10 viață maximă,
,ev22b2o1,"True strength comes from your backpack, he says. ""Don't forget it""",Adevărata putere vine din ghiozdan. Ține minte., Ține minte.
,ev22b3,Become an archer,Fă-te arcaș,
,ev22b3o1,"""Archery is a true art form. So many pieces must be carefully placed."" He produces a bow and arrows. ""Perhaps I can help you begin""","""Arcașii sunt precum artiștii în Temniță. Fiecare piesă trebuie plasată cu grijă.""  ""Te pot ajută sa devii unul""",
,ev22b4,Get a rare item,Primește 1 obiect rar,
,ev22b4o1,"True strength comes from your backpack, he says. ""Don't forget it""","Adevărata putere vine din ghiozdan, Ține minte.", Ține minte.
,ev22i1,Allow me to help you...,Lasă-mă să îți fiu de ajutor,
,ev22i2,"With care, even you can survive...",Cu grijă vei supraviețuii garantat,Cu grijă WARNING: ENGLISH TEXT CHANGED #####################################################
,ev22i3,Take time to organize...,Făți timp sa organizezi,
,ev22i4,You will make it! Just organize...,Vei reuși! Dacă organizezi corect...,
,ev22i5,It's all about arrangement...,Făți timp sa organizezi,
,ev22i6,What you carry says a lot about you...,Ce cari spune multe despe tine,
,ev22i7,A beautiful backpack  is its own reward...,Adevărata putere vine din ghiozdan,
,ev22i8,Everything in its place...,Totul la locul lui,
,ev22i9,A perfect backpack... a fantasy...,Adevărata putere vine din ghiozdan,
,ev22i10,"Accept what you get, organize...",Acceptă ce primești. Organizează,Accept what you get WARNING: ENGLISH TEXT CHANGED #####################################################
,ev22i11,When your backpack is full of lemons...,Cănd viața îți dă lămâi... organizeazăle,
,ev22f1,I have faith...,Am încredere...,
,ev22f2,I know you will make it...,Știu că veri reuși...,
