,ev9b3o1t2,Your backpack is a true friend.,Il tuo zaino è un vero amico.,
,ev9b3o1t3,Curses are temporary.,Le maledizioni sono temporanee.,
,ev9b3o1t4,Heroics are forever.,Eroismo è per sempre,
,ev9b4,Nothing for me,Niente per me,
,ev9b4o1,Very well she says.,Molto bene lei disse.,
,ev9b4o1t1,We are with you,Noi siamo con te,
,ev9i1,Welcome to our healing center!,Benvenuto al nostro centro cure!,
,ev9i2,We are here to protect the brave!,Siamo qui per proteggere i coraggiosi!,
,ev9i3,"Come hero, let me heal you!","Vieni eroe, lasciami curarti!",
,ev9f1,Stay safe!,Stai al sicuro!,
,ev9f2,My sisters are here for you!,Le mie sorelle sono qui per te!,
,ev9f3,May we meet again!,Spero di rincontrarti!,
,,,,
,ev10n,Magic Font,Fonte Magica,
,ev10o1,"Nestled deep in a throng of mushrooms you see a magical font, its cool waters flowing. Above the water, a humid mist circles and spills over the edge. In the distance  you hear frogs croaking... no... chanting.","Immerso in una folla di funghi si vede una fonte magica, le sue fresche acque scorrono. Sopra l'acqua, una nebbia umida circonda e si riversa oltre il bordo. In lontananza si sentono gracchiare delle rane... no... cantare.",
,ev10b1,Say a prayer...[+3 max hp],Fai una Preghiera…[+3 massimo salute],
,ev10b1o1,"You wish to make it home safely, your backpack overflowing with rare cheeses. You feel a warmth in you. You can do this!","Desideri di tornare a casa in sicurezza, il tuo zaino strapieno di formaggi preziosi. Senti un calore dentro di te. Puoi farlo!",
,ev10b2,take a bath [+15 hp],Fai un bagno [+15 Salute],
,ev10b2o1,The water feels warm and relaxing on your skin. The croaking grows louder. From behind a mushroom a frog nods at you. Your wounds are healed.,L'acqua è calda e rilassante sulla tua pelle. Il gracidare diventa più forte. Da dietro un fungo una rana ti annuisce. Le tue ferite sono guarite.,
,ev10b3,Kick it over! [Start a battle!],Calciala! [Inizia una battaglia!],
,ev10b3o1,"You watch the water as it flows across the floor of the dungeon. It pools up around the feet of an enemy. You look up. The frogs are not happy. ""Zealot!"" they cry and attack!","Guardi l'acqua che scorre sul pavimento della Palude. Si accumula intorno ai piedi di un nemico. Alzi lo sguardo. Le rane non ne sono felici.""Zealot!"" piangono e ti attaccano!.",
,,,,
,ev11n,Buckler-o,Buckler-o,
,ev11extra,Drop the li'l Buckler! You can take the item you land on!,Butta il buckler! Puoi tenere l’oggetto su cui atterra!,
,ev11i1,Nothing up my sleeves!,Niente nella manica!,
,ev11i2,My left foot is lucky!,La mia zampa è fortunata!,
,ev11i3,My house looks like a hat!,La mia casa sembra un cappello!,
,ev11f1,Magical!,Magia!,
,,,,
,ev12n,The Alchemist,l’Alchimista,
,ev12o1,"Well hello there. Her voice is cool and friendly - not what you expected. ""May I interest you in some potions? In return... I ask for just a taste."" ""A taste? Of me?"" you ask. ""Just a nibble darling,"" she says. ""You'll barely feel a thing.""","Ehilà. La sua voce è calma e amichevole – non è ciò che ti aspettavi. ""Posso interessarti in alcune pozioni? In cambio... chiedo solo un assaggio."" ""Un assaggio? Di me?"" lei chiese. ""Solo un bocconcino tesoro,"" lei disse. ""Sentirai a malapena qualcosa.""",
,ev12b1,Get a potion. [Lose 5 health],Prendi una pozione. [Perdi 5 salute],
,ev12b1o1,"Her teeth press into your neck. ""Oh delicious. May I tempt you again?""","I suoi denti premono sul tuo collo. ""Oh delizioso. Posso tentarti nuovamente??""",
,ev12b2,No thanks!,No grazie!,
,ev12b2o1,"Very well darling, she says. ""Though I am sorry to see you go.""","Molto bene tesoro, lei disse. ""Anche se mi dispiace vederti andare.""",
,ev12b2o1t1,"Your loss, my sweet.","La tua perdita, è la mia dolcezza.",
,ev12i1,"So vital. Mmm, delicious.","Così vitale. Mmm, delizioso.",
,ev12i2,The proper ingredients for the potion...,Gli ingredienti giusti per una pozione...,
,ev12i3,We brew what we can  to do what we must,Produciamo ciò che possiamo per fare ciò che dobbiamo,
,ev12i4,"A drop of red, a drop of green...","Una goccia di rosso, una goccia di verde...",
,ev12f1,My dear there are reasons why things are as they are.,"Mia cara, ci sono ragioni per cui le cose stanno come sono.",
,ev12f2,Come freely. Go safely darling.,Vieni liberamente. Vai in sicurezza tesoro.,
,,,,
,ev13n,Trading up,Mercante Losco ^,
,ev13o1cr8,"A warning from your internal systems - someone here cannot be trusted. Through the darkness your mechanical eyes see him clearly - a rat. ""Let's make a trade."" he says. ""I'll give you a rarer item of the same type...""  He chuckles. There are no guarantees.","Un avvertimento dai tuoi sistemi interni: non ci si può fidare di qualcuno qui. Attraverso l'oscurità i tuoi occhi meccanici lo vedono chiaramente: un topo. ""Facciamo uno scambio."" lui dice. ""Ti darò un oggetto più raro dello stesso tipo..."" Ridacchia. Non ci sono garanzie.", WARNING: AUTO-TRANSLATION #####################################################
,ev13o1,"Your snout wiggles as you inhale a musky odor. Someone here is in need of a bath. You turn around and standing there is a rat. You never heard him come out. ""Let's make a trade."" he says. ""I'll give you a rarer item of the same type...""  He chuckles. There are no guarantees.","Il tuo muso si dimena mentre inspiri un odore di muschio. Qualcuno qui ha bisogno di un bagno. Ti giri e c’è uno misterioso topo. Non l'hai mai sentito avvicinarsi. ""Facciamo uno scambio."" lui disse. ""Ti darò un oggetto più raro dello stesso tipo..."" Lui ridacchia. Non ci sono garanzie.",
,ev13b1,Get a rarer item of the same type,Ricevi un oggetto più raro detto stesso tipo,
,ev13b1o1,"He takes the item and examines it. ""How's this for a trade?"" There's no time to say no.","Prende l'oggetto e lo esamina. ""Com'è questo per uno scambio?"" Non c'è tempo per dire di no.",
,ev13b1o1t1,Hehehe,Hehehe,
,ev13b1o1t2,Hope ya' like it,Spero che ti piaccia,
,ev13b1o1t3,No take backsies,Nessun Rimborso,
,ev13b2,No thanks,No grazie,
,ev13b2o1,"You see his tail flick ominously beneath his cloak. A smile crosses his lips. ""Come now,"" he says. ""I think you'll see it's in your interest.""","Vedi la sua coda svolazzare minacciosamente sotto il suo mantello. Un sorriso attraversa le sue labbra. ""Vieni adesso,"" lui disse. ""Penso che vedrai che è nel tuo interesse.""",
,ev13b2o1t1,Don't resist this deal,Non resistere a questo affare,
,ev13b2o1t2,Let me tempt you,Lascia che ti tenti,
,ev13b2o1t3,"Come now, let's trade","Vieni ora, Facciamo uno scambio",
,ev13i1,What are ya' trading?,Che cosa vuoi scambiare?,
,ev13i2,Lets make a deal!,Facciamo un affare!,
,ev13i3,Care to do a trade?,Ti va di fare uno scambio?,
,ev13f1,He he he,He he he,
,ev13f2,What a sucker...,Che perdente…,
,,,,
,ev14n,Shady Trader,Mercante Losco *,
,ev14o1,"His cloak billows as he steps out from the shadows. ""We can make a trade, you and I."" he says. You know risks are involved.","Il suo mantello fluttua mentre esce dall'ombra. ""Possiamo fare uno scambio, io e te."" lui disse. Sappi che rischi sono inclusi.",
,ev14b1,Get a different item of the same rarity,Ricevi un oggetto di un altro tipo della stessa rarità.,
,ev14b1o1,He takes your item and from his cloak pulls a replacement.,Prende il tuo oggetto e dal suo mantello estrae un sostituto.,
,ev14b2,No thanks!,No grazie!,
,ev14b2o1,"Very well, he says. ""But can I perhaps change your mind?""","Molto bene, disse. ""Ma forse posso farti cambiare idea?""",
,ev14b2o1t1,The offer still stands.,L'offerta è ancora valida.,
,,,,
,ev15n,squirrel patrol,Scoiattolo pattugliatore,
,ev15o1,"The squirrel looks at you absent mindedly. ""Long ago I retired from the patrol"", he says. ""Now I spend my days adventuring and reliving my glory days. I don't need much of my old equipment anymore. Can I interest you in something?""","Lo scoiattolo ti guarda distratto. ""Molto tempo fa mi sono ritirato dalla pattuglia"", disse. ""Ora passo le mie giornate avventurandomi e rivivendo i miei giorni di gloria. Non ho più bisogno di gran parte della mia vecchia attrezzatura. Posso interessarti in qualcosa?""",
,ev15b1,"""I'll take a shield""","""Prenderò uno scudo""",
,ev15b1o1,"From beneath his bushy tail, he pulls a shield. ""This may protect you. Remember, loot is only valuable if you make it back alive.""","Da sotto la sua folta coda, tira fuori uno scudo. ""Questo potrebbe proteggerti. Ricorda, il bottino è prezioso solo se torni vivo.""",
,ev15b1o1t1,I hope the shield serves you well!,Spero che lo scudo ti serva bene!,
,ev15b2,"""I'll take a weapon""","""Prenderò un'arma""",
,ev15b2o1,"He reaches into his tunic and pulls out a weapon, tossing it to you.","Raggiunge la sua tunica ed estrae un'arma, lanciandola a te.",
,ev15b2o1t1,Strike down any who oppose the patrol!,Abbatti chiunque si opponga alla pattuglia!,
,ev15b2o1t2,The patrol lives by these weapons!,La pattuglia vive di queste armi!,
,ev15b3,Maybe something to eat,Forse qualcosa da mangiare,
,ev15b3o1,"He scratches at the ground. Beneath his feet is a mound of nuts and hidden among them, many a delicious food.",Si scava per terra. Sotto i suoi piedi c'è un mucchio di noci e nascosto tra esse ci sono molti cibi deliziosi.,
,ev15b3o1t1,An army marches on its stomach!,Un esercito marcia a pancia piena!,
,ev15b3o1t2,Better than what we used to eat on the patrol.,Meglio di quello che mangiavamo in pattuglia.,
,ev15i1,Hark! You are greeted by a member of the patrol!,Ascolta! Sei accolto da un membro della pattuglia!,
,ev15f1,Long live the patrol!,Viva alla pattuglia!,
,ev15f2,The patrol shall conquer!,La pattuglia vincerà!,
,ev15f3,"In retirement, I still patrol!","Nonostante mi sia Ritirata, continuo a pattugliare!",
,,,,
,ev16n,Statue of Anna,Statue di Anna,
,ev16o1,"Inscribed on the statue: ""Anna bestowed gifts The world felt safe in her arms healer in a fire""","Iscritto sulla statua: ""Anna ha elargito doni Il mondo si sentiva al sicuro tra le sue braccia guaritrici in un incendio""",
,ev16b1,Gain 5 max hp,Ottieni 5 Massivo di Salute,
,ev16b1o1,You leave a coin. Then kneel before the statue and say a prayer. Anna somehow seems to reflect light even in this dark place.,Lascia una moneta. Ti inginocchi davanti alla statua e reciti una preghiera. Anna in qualche modo sembra riflettere la luce anche in questo luogo buio.,
,ev16b2,Steal coins [Get 10 gold or a fight begins],Ruba monete [Raccogli 10 oro | ma iniziare una battaglia],
,ev16b2o1,Travelers leave coins by the statue as a token for their prayers. You decide that Anna won't miss just a few.,I viaggiatori lasciano monete vicino alla statua come segno delle loro preghiere. Decidi che ad Anna non mancheranno alcune monete.,
,ev16b2o2,"You approach the statue to grab a few coins. As the coins jingle, you turn to see an approaching group of enemies.","Ti avvicini alla statua per prendere alcune monete. Mentre le monete tintinnano, ti giri per vedere un gruppo di nemici che sta arrivando.",
,ev16b3,Leave,Vai via,
,ev16b3o1,You say a quick prayer. You decide to leave the statue behind.,Dici una rapida preghiera. Decidi di lasciare la statua alle spalle.,
,,,,
,ev17n,A Red fox in the dark,Una Volpe rossa nascosta tra le ombre,
,ev17o1,"The fox steps out from the shadows. ""Natural prey."", he says. ""If we battle, I shall make short work of you. Be ye friend or foe?""","La volpe esce dalle ombrae. ""Preda naturale."", disse. ""Se lottiamo, mi occuperò di te in poco tempo. Nemico o amico?""",
,ev17o1cr8,"From the darkness he emerges. A fox! His tail flicks beneath his cloak. ""You won't make much of a meal,"" he says. ""But a high price your body will fetch. Be ye friend or foe?""","Dalle tenebre emerge. Una volpe! La sua coda svolazza sotto il mantello. ""Non farai molto di un pasto"", dice. ""Ma a caro prezzo il tuo corpo ti prenderà. Sii amico o nemico?""", WARNING: AUTO-TRANSLATION #####################################################
,ev17o1tote,"The stones on your backpack glow - danger is near! You turn to see the fox. He has perhaps been watching you for a while. ""Been a while since I've had a Toad,"" he says. ""Be ye friend or foe?""","Le pietre sul tuo zaino brillano: il pericolo è vicino! Ti giri per vedere la volpe. Forse ti sta osservando da un po'. ""È passato un po' di tempo dall'ultima volta che ho avuto un rospo"", dice. ""Sii amico o nemico?""", WARNING: AUTO-TRANSLATION #####################################################
,ev17b1,I'm a friend!,Amico!,
,ev17b1o1,He nods and steps aside to let you pass. Your tail twitches instinctively. You're lucky he let you live.,Annuisce e si fa da parte per farti passare. La tua coda si contrae istintivamente. Sei fortunato che ti abbia lasciato vivere.,
,ev17b1o1t1,Be gone then!,Vattene allora!,
,ev17b1o1t2,Don't make me regret it!,Non farmene pentire!,
,ev17b1o1t3,I shall watch you.,Ti terrò d’occhio.,
,ev17b2,I'm a foe! [Start Combat],Sono un nemico! [Inizia Combattimento],
,ev17b2o1,He draws his sword. Slowly sizing you up...,Estrae la sua spada. Pian piano ti sta valutando...,
,ev17b2o2,"He draws his sword... and then... stops. ""Ha!"" he laughs. ""You have the heart of a fox. I respect you. You may have my blade.""","Estrae la spada... e poi... si ferma. ""Ah!"" comincia a ridere. ""Un topo con il cuore di una volpe. Ti rispetto. Puoi avere la mia lama.""", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev17b2o2purse,"He draws his sword... and then... stops. ""Ha!"" he laughs. ""A rat with the heart of a fox. I respect you. You may have my blade.""","Estrae la spada... e poi... si ferma. ""Ah!"" lui ride. ""Un topo con il cuore di una volpe. Ti rispetto. Puoi avere la mia lama.""", WARNING: AUTO-TRANSLATION #####################################################
