,ev15b1o1,"From beneath his bushy tail, he pulls a shield. ""This may protect you. Remember, loot is only valuable if you make it back alive.""","Kabarık kuyruğuna uzanıp bir kalkan çıkarıyor.""Bu seni koruyacak, unutma ganimet ancak geri dönebilirsen değerlidir"".",
,ev15b1o1t1,I hope the shield serves you well!,Umarım bu kalkan sana iyi hizmet eder çocuğum!,
,ev15b2,"""I'll take a weapon""","""Silahı alayım""",
,ev15b2o1,"He reaches into his tunic and pulls out a weapon, tossing it to you.","Ceketine uzanıp bir silah çıkartıyor, sana uzatıyor.",
,ev15b2o1t1,Strike down any who oppose the patrol!,Devriyeye karşı çıkan herkesi indir.,
,ev15b2o1t2,The patrol lives by these weapons!,Devriye bu silahlar sayesinde var.,
,ev15b3,Maybe something to eat,Belki de yiyecek bir şey,
,ev15b3o1,"He scratches at the ground. Beneath his feet is a mound of nuts and hidden among them, many a delicious food.",Yeri eşeliyor. Ayaklarının arasında bir fındık öbeği ve birçok lezzetli yiyecek gizlenmiş.,
,ev15b3o1t1,An army marches on its stomach!,Aç sincap oynamaz!,
,ev15b3o1t2,Better than what we used to eat on the patrol.,Devriyede yediklerimizden çok daha iyi.,
,ev15i1,Hark! You are greeted by a member of the patrol!,Dinle! Bir devriye tarafından selamlanıyorsun.,
,ev15f1,Long live the patrol!,Devriye çok yaşa!,
,ev15f2,The patrol shall conquer!,Devriye hükmetmeli!,
,ev15f3,"In retirement, I still patrol!",Emekliliğimde bile devriye ile uğraşıyorum.,
,,,,
,ev16n,Statue of Anna,Anna'nın Heykeli,
,ev16o1,"Inscribed on the statue: ""Anna bestowed gifts The world felt safe in her arms healer in a fire""","Heykelin üstünde şu yazılıydı: ""Anna'nın bahşettiği hediyeler sayesinde yangının içindeki dünya bir şifacının kollarında huzur buldu.""",
,ev16b1,Gain 5 max hp,5 maksimum can kazan,
,ev16b1o1,You leave a coin. Then kneel before the statue and say a prayer. Anna somehow seems to reflect light even in this dark place.,Bir para bırakıp dua etmeye başlıyorsun. Anna bu karanlık yerde bir şekilde parıldıyor gibi görünüyor.,
,ev16b2,Steal coins [Get 10 gold or a fight begins],Paraları çal [10 altın kazanırsın ya da dövüş başlar],
,ev16b2o1,Travelers leave coins by the statue as a token for their prayers. You decide that Anna won't miss just a few.,Gezginler dualarının simgesi olarak heykelin yanına para bırakırlar. Anna'nın sadece birkaçını kaçırmayacağına karar ver.,
,ev16b2o2,"You approach the statue to grab a few coins. As the coins jingle, you turn to see an approaching group of enemies.","Paraları toplamak için heykele yaklaşıyorsun, madeni para tangırdısından dolayı bir grup düşman buraya doğru gelmeye başlıyor.",
,ev16b3,Leave,Ayrıl,
,ev16b3o1,You say a quick prayer. You decide to leave the statue behind.,Bir dua edip heykelden uzaklaşıyorsun.,
,,,,
,ev17n,A Red fox in the dark,Karanlıklardaki Kızıl Tilki,
,ev17o1,"The fox steps out from the shadows. ""Natural prey."", he says. ""If we battle, I shall make short work of you. Be ye friend or foe?""","Bir tilki gölgelerden atılıyor. ""Doğal av"" diyor. ""Eğer savaşırsak senin işini göz açıp kapayıncaya kadar bitiririm. Söyle dost musun düşman mı?",
,ev17o1cr8,"From the darkness he emerges. A fox! His tail flicks beneath his cloak. ""You won't make much of a meal,"" he says. ""But a high price your body will fetch. Be ye friend or foe?""","Karanlıktan o ortaya çıkar. Bir tilki! Kuyruğu pelerininin altında sallanıyor. ""Çok fazla yemek yapmayacaksın"" diyor. ""Ama vücudunun alacağı yüksek bir bedel. Dost musun, düşman mısın?""", WARNING: AUTO-TRANSLATION #####################################################
,ev17o1tote,"The stones on your backpack glow - danger is near! You turn to see the fox. He has perhaps been watching you for a while. ""Been a while since I've had a Toad,"" he says. ""Be ye friend or foe?""","Sırt çantanızdaki taşlar parlıyor - tehlike yakındır! Tilkiyi görmek için dönüyorsun. Belki bir süredir seni izliyordur. ""Kurbağa beslemeyeli uzun zaman oldu"" diyor. ""Dost musun, düşman mısın?""", WARNING: AUTO-TRANSLATION #####################################################
,ev17b1,I'm a friend!,Ben dostum,
,ev17b1o1,He nods and steps aside to let you pass. Your tail twitches instinctively. You're lucky he let you live.,Başını sallayıp kenara çekilir. Kuyruğun seğirmeye başlıyor. Yaşamana izin verdiği için kendini şanslı saymalısın.,
,ev17b1o1t1,Be gone then!,Gidebilirsin!,
,ev17b1o1t2,Don't make me regret it!,Yaptığıma beni pişman etme!,
,ev17b1o1t3,I shall watch you.,Gözüm üstünde!,
,ev17b2,I'm a foe! [Start Combat],Düşmanım [Savaş başlar],
,ev17b2o1,He draws his sword. Slowly sizing you up...,Kılıcını çeker ve seni süzmeye başlar...,
,ev17b2o2,"He draws his sword... and then... stops. ""Ha!"" he laughs. ""You have the heart of a fox. I respect you. You may have my blade.""","Kılıcını çeker... ve bir anlığına durur... gülmeye başlar ""Fareler korkak olur sanmıştım sende bir tilkinin yüreği var. Saygımı kazandın. Kılıcımı sana bahşediyorum.""", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev17b2o2purse,"He draws his sword... and then... stops. ""Ha!"" he laughs. ""A rat with the heart of a fox. I respect you. You may have my blade.""","Kılıcını çeker... ve sonra... durur. ""Ha!"" Güler. ""Tilki kalpli bir fare. Sana saygı duyuyorum. Kılıcımı alabilirsin.""", WARNING: AUTO-TRANSLATION #####################################################
,ev17b2o2t1,I respect your courage,Cesaretine saygı duydum.,
,ev17i1,Fear me brigand!,Kork benden seni haydut!,
,ev17i2,Oh look!,Şuraya bak sen küçük zayıf bir fare., WARNING: ENGLISH TEXT CHANGED #####################################################
,ev17i2purse,"Oh look, a weak little rat.","Oh bak, zayıf küçük bir sıçan.", WARNING: AUTO-TRANSLATION #####################################################
,ev17i3,"If I was hungry, you'd be dead already.","Eğer aç olsaydım, çoktan ölmüş olurdun.",
,ev17f1,Don't make me regret it!,Yaptığıma beni pişman etme!,
,ev17f2,I've never spared a life before.,Daha önce kimsenin canını bağışlamadım.,
,ev17f3,I shall be watching you.,Seni izliyor olacağım.,
,,,,
,ev18n,shamanic turtle,şamanik kaplumbağa,
,ev18o1,"A waft of smoke passes by your nose. What is that? You smell a lot of strange things in the swamp, but ritual smoke of the turtles has an unmistakable order. Smells sweet like chocolate. Smells like they need to wash their shell too. ""Our magic is a gamble."" she says to you. ""Will you let fate guide you?""","Bir duman esintisi geçiyor burnunun ucundan. Ne ki bu? Bataklıkta bir sürü garip şeyin kokusunu alıyorsun, ancak kaplumbağaların ritüel dumanının kendine has bir düzeni vardır. Çikolata gibi tatlı kokuyor. Aynı zamanda kabuklarını yıkamaları gerekiyor gibi kokuyor. Sana diyor ki ""Bizim büyümüz bir kumardır."" ""Kaderin seni yönlendirmesine izin verir misin?",
,ev18b1,80% legendary 20% other,80% destansı 20% diğer,
,ev18b1o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Şans senden yana ve destansı bir eşya asasının altında belirdi. ""Ballı"" dedi.",
,ev18b1o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Eyvah! dedi. ""Bugün ruhlar konuşmuyor. Belki bu eşya yine de senin için faydalı olabilir.""",
,ev18b2,70% legendary 30% other,70% destansı 30% diğer,
,ev18b2o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Şans senden yana ve destansı bir eşya asasının altında belirdi. ""Ballı"" dedi.",
,ev18b2o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Eyvah! dedi. ""Bugün ruhlar konuşmuyor. Belki bu eşya yine de senin için faydalı olabilir.""",
,ev18b3,50% legendary 50% other,50% destansı 50% diğer,
,ev18b3o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Şans senden yana ve destansı bir eşya asasının altında belirdi. ""Ballı"" dedi.",
,ev18b3o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Eyvah! dedi. ""Bugün ruhlar konuşmuyor. Belki bu eşya yine de senin için faydalı olabilir.""",
,ev18b4,10% legendary 90% other,10% destansı 90% diğer,
,ev18b4o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Şans senden yana ve destansı bir eşya asasının altında belirdi. ""Ballı"" dedi.",
,ev18b4o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Eyvah! dedi. ""Bugün ruhlar konuşmuyor. Belki bu eşya yine de senin için faydalı olabilir.""",
,ev18b5,No thanks!,Hayır teşekkürler,
,ev18b5o1,She nods her head,Başını sallar,
,ev18i1,Hey - cute little one!,Hey sevimli şey,
,ev18i2,Come here let me pinch your cheek.,Gel kuzum yanağını sıkayım.,
,ev18f1,Goodbye child.,Hoşçakal çocuğum.,
,ev18f2,Come back soon now!,Hemencecik geri dön olur mu?,
,ev18f3,"You stay away from deep water, okay?",Derin sulardan uzak dur olur mu?,
,,,,
,ev19n,Wheel,Çark,
,ev19o1,Spin the wheel!,Çarkı çevir!,
,ev19i1,Spin the choice!,Çevir bakalım!,
,ev19i2,Will you take a spin?,Döndürmek ister misin?,
,ev19i3,Spin and see what you get!,"Çevir de gör, bakalım ne kazanacaksın!",
,ev19i4,"Spin the wheel, win a prize, thank me later!","Çarkı çevir, ödülünü al, daha sonra teşekkür edersin!",
,ev19f1,Thanks for playing!,Oynadığın için teşekkürler!,
,ev19f2,Hope you had fun!,Umarım eğlenmişsindir!,
,ev19f3,Moles are the best gamers.,Köstebekler,
,,,,
,evCardi1,The cards hold your future - or your doom!,Bu kartlar geleceğinizi gösterir ya da sonunuzu!,
,evCardf1,The truth is in the cards,Gerçekler kartlarda saklı,
,,,,
,ev20n,Apprentice of Magic,Büyücü Çırağı,
,ev20o1,"You discover a rabbit in a witch's hat. It's a bit too big for her, pushing her ears back. ""I've been learning all about magic! It's really amazing! Are you learning too?""","Bir cadı şapkalı tavşan görüyorsun. Şapka onun için biraz fazla büyük, kulaklarını arkaya doğru bastırıyor. ""Büyü hakkında her şeyi öğreniyorum! Gerçekten inanılmaz - her ne kadar kurbağalar yakında değişir dese de!""", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev20o1tote,"You discover a rabbit in a witch's hat. It's a bit too big for her, pushing her ears back. ""Wow!"" she says. ""Your backpack looks enchanted! Can I offer you a wand?""","Bir cadı şapkasında bir tavşan keşfedersiniz. Onun için biraz fazla büyük, kulaklarını geriye itiyor. ""Vay!"" diyor. ""Sırt çantan büyülü görünüyor! Sana bir asa verebilir miyim?""", WARNING: AUTO-TRANSLATION #####################################################
,ev20b1,Buy a wand,Bir asa satın al,
,ev20b1o1,"You can have my first wand, she says. ""I've outgrown it. I'm on my second wand now.""","İlk sihirli değneğimi alabilirsin. der.  ""Bana artık küçük geliyor. İkincisine geçtim şimdi""",
,ev20b1o1t1,Hope you like it!,Umarım seversin!,
,ev20b1o1t2,I'll miss that wand!,O asayı özleyeceğim!,
,ev20b2,No thanks,Hayır teşekkürler,
,ev20b2o1,"Oh well, she says. ""I guess I still have a few things to learn from this wand anyway.""","Ah güzel. der. ""Sanırım bu sihirli değnekten öğreneceğim bir kaç şey daha var.""",
,ev20b2o1t1,"Don't need my wand, huh?",Ne asamı istemiyor musun?,
,ev20b2o1t2,Only as good as your wand!,Asan kadar iyisin sadece!,
,ev20i1,Oh boy! Another adventurer!,"Ah evladım, Bir maceracı daha",
,ev20i2,Gee! An explorer here?!,Vayy! Maceracılar buralara gelir miymiş?,
,ev20i3,Are you learning to be a mage too?,Sen de mi büyücü olmak istiyorsun?,
,ev20i3tote,Wow! A toad learning magic from me! What an honor!,Vay! Benden sihir öğrenen bir kurbağa! Ne büyük bir onur!, WARNING: AUTO-TRANSLATION #####################################################
,ev20i4,I'm not alone!,Yalnız değilim!,
,ev20f1,This was great!,Harikaydı!,
,ev20f2,Wow! I hope to see you so soon!,Vay canına! Görüşmek üzere!,
,ev20f3,So glad we met!,Tanıştığıma memnun oldum!,
,ev20f4,Bi'ya! Bi'ya!,Bi'ya! Bi'ya!,
,,,,
,ev21n,Scholar of Magic,Alim büyücü,
,ev21o1,"A rabbit is here practicing spells on a nearby rock. ""I've learned so much,"" she says. ""Can I interest you in a magic book?""","Hey şu tavşan kayanın üstünde büyü deniyor .""Ondan çok şey kaptım"" diyor. ""Büyülü bir kitap ister misin?""",
,ev21b1,Buy a book,Kitap satın al,
,ev21b1o1,"Enjoy your read! she says. ""And let me know if you want to hang out sometime soon. I'm free pretty much any time.""","Okumanın tadını çıkar. ""Eğer takılmak istersen haber ver. Şu sıralar çok boşum.""",
,ev21b1o1t1,Hope you like it!,Umarım beğenirsin!,
,ev21b1o1t2,It's a real page turner!,Bu kitap çok sürükleyici!,
,ev21b1o1t3,Read it too many times already.,Çoktan birkaç defa okudum.,
,ev21b2,No thanks,Hayır teşekkürler,
,ev21b2o1,"""Rats!"" she says. ","Fareleerr! diye bağırıyor. ""Ah özür dilerim umarım seni kırmadım!""", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev21b2o1purse,"""Rats!"" she says. ""Oh! I hope I didn't offend you!""","""Sıçanlar!"" diyor. ""Ah! Umarım seni kırmadım!""", WARNING: AUTO-TRANSLATION #####################################################
,ev21b2o1t1,Book still available!,Kitap hala duruyor.,
,ev21b2o1t2,I guess I can read it again.,Sanırım tekrar okuyabilirim.,
,ev21b2o1t3,I'll read it a few more times.,Biraz daha okuyacağım,
,ev21b2o1t4,I can probably learn a lot from this.,Bundan daha çok şey öğrenebilirim,
,,,,
,ev22n,Matthew's Blessing,Matthew'ın Kutsaması,
,ev22o1,"A wise rabbit sits there, meditating in the midst of this dangerous place. ""Fear not"", he says. """"My name is matthew, and I have lived here for many years. With proper organization, any challenge may be overcome. Now let me assist you...""","Akıllı bir tavşan orada oturmuş tehlikeli bir yerin tam ortasında meditasyon yapıyor. ""Korkma"". """"Adım Matthew, ve burada yıllardır yaşıyorum. Düzgün bir organizasyonla, her zorluğun üstesinden gelinir. Şimdi sana yardım etmeme izin ver...""", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev22b1,start with 2 uncommon items,2 sıradışı eşya ile başla,
,ev22b1o1,"Indeed, says Matthew. ""But remember, rare items are a crutch. Good organization requires skill - not rarity.""","Tabiki, der Matthew. ""Ama unutma ki nadir eşyalar birer koltuk değneğidir. İyi düzen ve tertip, yetenek gerektirir - nadirlik değil.""",
,ev22b2,gain 10 max hp,10 Azami Can kazan,
,ev22b2o1,"True strength comes from your backpack, he says. ""Don't forget it""","Gerçek güç sırt çantandan gelir, der. ""Unutma bunu""",
,ev22b3,Become an archer,Okçu ol,
,ev22b3o1,"""Archery is a true art form. So many pieces must be carefully placed."" He produces a bow and arrows. ""Perhaps I can help you begin""","""Okçuluk sanatın şekil bulmuş halidir. Bir çok parça dikkatlice yerleştirilmelidir."" Bir yay ve bir kaç ok üretir. ""Belki başlamana yardımcı olabilirim""",
,ev22b4,Get a rare item,Nadir bir eşya al,
,ev22b4o1,"True strength comes from your backpack, he says. ""Don't forget it""","Gerçek güç sırt çantandan gelir, der. ""Unutma bunu""",
,ev22i1,Allow me to help you...,Sana yardım etmeme izin ver...,
,ev22i2,"With care, even you can survive...","Dikkatli olursan, sen bile hayatta kalabilirsin...",
,ev22i3,Take time to organize...,Eşyalarını düzenlerken bol bol düşün...,
,ev22i4,You will make it! Just organize...,Başaracaksın! Sadece düzenli ol...,
