,ev13b2o1t3,"Come now, let's trade",Noták. Pojďmě obchodovat,Noták WARNING: ENGLISH TEXT CHANGED #####################################################
,ev13i1,What are ya' trading?,Co mi nabídneš?,
,ev13i2,Lets make a deal!,Mám pto tebe nabídku!,
,ev13i3,Care to do a trade?,Je libo obchod?,
,ev13f1,He he he,He he he,
,ev13f2,What a sucker...,Ty seš ale blázen...,
,,,,
,ev14n,Shady Trader,Pochybný Obchodník,
,ev14o1,"His cloak billows as he steps out from the shadows. ""We can make a trade, you and I."" he says. You know risks are involved.","Jeho plášť se vlní, když vystupuje ze stínu. ""Můžeme uzavřít obchod, ty a já."" říká. Nejspíš to není bezrizikové. ",
,ev14b1,Get a different item of the same rarity,Získat jiný předmět stejné vzácnosti,stejně vzácný předmět
,ev14b1o1,He takes your item and from his cloak pulls a replacement.,Vezme tvůj předmět a z pláště vytáhne jeho náhradu.,
,ev14b2,No thanks!,Ne díky!,díky!
,ev14b2o1,"Very well, he says. ""But can I perhaps change your mind?""","""Jak myslíš"", říká. ""Ale co kdybyste změnili názor?"" ",
,ev14b2o1t1,The offer still stands.,Nabídka stále stojí.,
,,,,
,ev15n,squirrel patrol,Veverčí Hlídka,
,ev15o1,"The squirrel looks at you absent mindedly. ""Long ago I retired from the patrol"", he says. ""Now I spend my days adventuring and reliving my glory days. I don't need much of my old equipment anymore. Can I interest you in something?""","Veveřice se na vás nepřítomně dívá. ""Už je to dlouho co jsem opustila Hlídku"", říká. ""Nyní trávím své dny dobrodružstvím a znovu prožívám své dny slávy. Už nepotřebuju své staré vybavení. Nechceš si z toho něco vzít?"" ",
,ev15b1,"""I'll take a shield""","""Vezmu si Štít"" ",
,ev15b1o1,"From beneath his bushy tail, he pulls a shield. ""This may protect you. Remember, loot is only valuable if you make it back alive.""","Zpod huňatého ocasu vytahuje štít. ""To tě může ochránit. Pamatuj, kořist je cenná pouze tehdy, když se nepoddáš nástrahám Jeskyně."" ",
,ev15b1o1t1,I hope the shield serves you well!,Tak ať ti štít slouží!,
,ev15b2,"""I'll take a weapon""","""Vezmu si Zbraň"" ",
,ev15b2o1,"He reaches into his tunic and pulls out a weapon, tossing it to you.",Sáhne do své tuniky a vytáhne zbraň. Hned ti ji hodí.,Sáhne do své tuniky WARNING: ENGLISH TEXT CHANGED #####################################################
,ev15b2o1t1,Strike down any who oppose the patrol!,Poraž s ní každého kdo se postaví Hlídce!,
,ev15b2o1t2,The patrol lives by these weapons!,Hlídka žije těmito zbraňemi!,
,ev15b3,Maybe something to eat,"""Nemáš něco k snědku?"" ",
,ev15b3o1,"He scratches at the ground. Beneath his feet is a mound of nuts and hidden among them, many a delicious food.",Párkrát škrábne do země. Pod jejíma nohama je hromada ořechů a mezi nimi skryto mnoho lahodného jídla.,Párkrát škrábne do země. Pod jeho nohama je hromada ořechů a mezi nimi skryto mnoho lahodného jídla. WARNING: ENGLISH TEXT CHANGED #####################################################
,ev15b3o1t1,An army marches on its stomach!,Armáda může pochodovat jen s plným žaludkem!,
,ev15b3o1t2,Better than what we used to eat on the patrol.,Je to lepší než to co jsme museli jíst v Hlídce.,co jsme museli jíst v Hlídce.
,ev15i1,Hark! You are greeted by a member of the patrol!,Slyšte! Vítá tě člen Hlídky,
,ev15f1,Long live the patrol!,Ať žije Hlídka!,
,ev15f2,The patrol shall conquer!,Hlídka jede!,
,ev15f3,"In retirement, I still patrol!",Jednou člen Hlídky. Vždycky člen Hlídky,Jednou člen Hlídky WARNING: ENGLISH TEXT CHANGED #####################################################
,,,,
,ev16n,Statue of Anna,Socha Anny,
,ev16o1,"Inscribed on the statue: ""Anna bestowed gifts The world felt safe in her arms healer in a fire""","Nápis na soše: ""Anna rozdávala dary. Svět byl v bezpečí její rukou. Doktor v ohni"" ",
,ev16b1,Gain 5 max hp,Získej 5 maximálního zdraví,
,ev16b1o1,You leave a coin. Then kneel before the statue and say a prayer. Anna somehow seems to reflect light even in this dark place.,Položíš minci. Poté před sochou poklekneš a pomodlíš se. Cítíš se osvícen i přes to že v Jeskyni je úplná tma.,že v Jeskyni je úplná tma.
,ev16b2,Steal coins [Get 10 gold or a fight begins],Ukrást mince [Získej 10mincí nebo započne Souboj],
,ev16b2o1,Travelers leave coins by the statue as a token for their prayers. You decide that Anna won't miss just a few.,Cestovatelé nechávají mince u sochy jako poděkování za své modlitby. Rozhodneš se že Anně pár mincí chybět určitě nebude.,že Anně pár mincí chybět určitě nebude.
,ev16b2o2,"You approach the statue to grab a few coins. As the coins jingle, you turn to see an approaching group of enemies.",Přiblížíš se k soše abys sebral pár mincí. Zatímco mince cinkají otočíš se jen abys zpozoroval blížící se nepřátele.,Přiblížíš se k soše abys sebral pár mincí. Zatímco mince cinkají WARNING: ENGLISH TEXT CHANGED #####################################################
,ev16b3,Leave,Odejít,
,ev16b3o1,You say a quick prayer. You decide to leave the statue behind.,Rychle se pomodlíš. Rozhodneš se sochu nechat být.,
,,,,
,ev17n,A Red fox in the dark,Červená liška ve tmě,
,ev17o1,"The fox steps out from the shadows. ""Natural prey."", he says. ""If we battle, I shall make short work of you. Be ye friend or foe?""","Liška vyjde ze stínu. ""Přirozená kořist."", řekne. ""Pokud budeme bojovati, tak souboj ukončím rychle. Jsi můj přítel nebo můj sok?"" ",
,ev17o1cr8,"From the darkness he emerges. A fox! His tail flicks beneath his cloak. ""You won't make much of a meal,"" he says. ""But a high price your body will fetch. Be ye friend or foe?""","Vynoří se ze tmy. Liška! Jeho ocas švihá pod pláštěm. ""Neuděláš moc jídla,"" říká. ""Ale vysokou cenu, kterou vaše tělo přinese. Jste přítel nebo nepřítel?""", WARNING: AUTO-TRANSLATION #####################################################
,ev17o1tote,"The stones on your backpack glow - danger is near! You turn to see the fox. He has perhaps been watching you for a while. ""Been a while since I've had a Toad,"" he says. ""Be ye friend or foe?""","Kameny na vašem batohu září - nebezpečí je blízko! Otočíš se a uvidíš lišku. Možná vás už nějakou dobu sleduje. ""Už je to nějaký čas, co jsem měl ropuchu,"" říká. ""Jsi přítel nebo nepřítel?""", WARNING: AUTO-TRANSLATION #####################################################
,ev17b1,I'm a friend!,Jsem přítel,
,ev17b1o1,He nods and steps aside to let you pass. Your tail twitches instinctively. You're lucky he let you live.,Přikývne a ustoupí stranou aby tě nechal projít. Tvůj ocas se instinktivně chvěje. Máš štěstí,aby tě nechal projít. Tvůj ocas se instinktivně chvěje. Máš štěstí
,ev17b1o1t1,Be gone then!,Tak zmizněte!,
,ev17b1o1t2,Don't make me regret it!,Nenuťte mě tohoto litovati!,
,ev17b1o1t3,I shall watch you.,Budu Vás sledovat.,
,ev17b2,I'm a foe! [Start Combat],Jsem sok! [Započne Souboj],
,ev17b2o1,He draws his sword. Slowly sizing you up...,Tasí svůj meč. Pomalu si vás prohlíží...,
,ev17b2o2,"He draws his sword... and then... stops. ""Ha!"" he laughs. ""You have the heart of a fox. I respect you. You may have my blade.""","Tasí svůj meč... a pak... poleví. ""Haha!"" zasměje se. ""Krysa se srdcem Lišky. Respektuji Vás. Propůjčím Vám svůk meč, chcete-li."" ", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev17b2o2purse,"He draws his sword... and then... stops. ""Ha!"" he laughs. ""A rat with the heart of a fox. I respect you. You may have my blade.""","Tasí meč... a pak... se zastaví. ""Ha!"" směje se. ""Krysa se srdcem lišky. Vážím si tě. Můžeš mít moji čepel.""", WARNING: AUTO-TRANSLATION #####################################################
,ev17b2o2t1,I respect your courage,Respektuji tvoji kuráž.,
,ev17i1,Fear me brigand!,Bojte se mě zbrojnoši!,zbrojnoši!
,ev17i2,Oh look!,Ale podívejme. Malá slabá krysa.,Ale podívejme WARNING: ENGLISH TEXT CHANGED ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,ev17i2purse,"Oh look, a weak little rat.","Podívej, malá slabá krysa.", WARNING: AUTO-TRANSLATION #####################################################
,ev17i3,"If I was hungry, you'd be dead already.",Kdybych měl hlad tak je dávno po tobě.,Kdybych měl hlad WARNING: ENGLISH TEXT CHANGED #####################################################
,ev17f1,Don't make me regret it!,Nenuťte mě tohoto litovati!,
,ev17f2,I've never spared a life before.,Nikdy jsem nikomu život neušetřil.,
,ev17f3,I shall be watching you.,Budu Vás sledovat.,
,,,,
,ev18n,shamanic turtle,Šamanská Želva,
,ev18o1,"A waft of smoke passes by your nose. What is that? You smell a lot of strange things in the swamp, but ritual smoke of the turtles has an unmistakable order. Smells sweet like chocolate. Smells like they need to wash their shell too. ""Our magic is a gamble."" she says to you. ""Will you let fate guide you?""","Kolem tvého nosu prochází závan kouře. Co to je? V bažině cítíš spoustu podivných věcí, ale rituální kouř želv má nezaměnitelnou vůni. Voní jako sladká čokoláda. Voní, jako by si také potřebovali umůt krunýř. ""Naše magie je hazard."" povídá. ""Necháš se vést osudem?"" ",
,ev18b1,80% legendary 20% other,80% legendární 20% ostatní,
,ev18b1o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Štěstí je ti nakloněno a u její hole se objeví legendární předmět. ""Štěstí,"" říká. ",
,ev18b1o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Bohužel, říká. ""Duchové dnes mlčí. Možná ti tento předmět může být stále užitečný."" ",
,ev18b2,70% legendary 30% other,70% legendární 30% ostatní,
,ev18b2o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Štěstí je ti nakloněno a u její hole se objeví legendární předmět. ""Štěstí,"" říká. ",
,ev18b2o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Bohužel, říká. ""Duchové dnes mlčí. Možná ti tento předmět může být stále užitečný."" ",
,ev18b3,50% legendary 50% other,50% legendární 50% ostatní,
,ev18b3o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Štěstí je ti nakloněno a u její hole se objeví legendární předmět. ""Štěstí,"" říká. ",
,ev18b3o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Bohužel, říká. ""Duchové dnes mlčí. Možná ti tento předmět může být stále užitečný."" ",
,ev18b4,10% legendary 90% other,10% legendární 90% ostatní,
,ev18b4o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Štěstí je ti nakloněno a u její hole se objeví legendární předmět. ""Štěstí,"" říká. ",
,ev18b4o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Bohužel, říká. ""Duchové dnes mlčí. Možná ti tento předmět může být stále užitečný."" ",
,ev18b5,No thanks!,Né díky,díky
,ev18b5o1,She nods her head,Přikývne hlavou,
,ev18i1,Hey - cute little one!,Hej - huňáči!,
,ev18i2,Come here let me pinch your cheek.,Pojď sem a nech mě štípnout tě do tváře.,nech mě štípnout tě do tváře.
,ev18f1,Goodbye child.,Zbohem dítě.,
,ev18f2,Come back soon now!,Vrať se brzy!,
,ev18f3,"You stay away from deep water, okay?",Drž si odstup od hluboké vody ano?,Drž si odstup od hluboké voda WARNING: ENGLISH TEXT CHANGED #####################################################
,,,,
,ev19n,Wheel,Kolo Štěstí,
,ev19o1,Spin the wheel!,Zatof tím kofem!,
,ev19i1,Spin the choice!,Pfijď fkufit ftěftí!,
,ev19i2,Will you take a spin?,Chcef fi zatofit?,
,ev19i3,Spin and see what you get!,Zatof a uvidíf co doftanef!,
,ev19i4,"Spin the wheel, win a prize, thank me later!",Zatof kolem. Vyhfaj cenu a podekuj mi pofdeji,thank me later! WARNING: ENGLISH TEXT CHANGED #####################################################
,ev19f1,Thanks for playing!,Díky fe hrajef!,
,ev19f2,Hope you had fun!,Doufám fe fef bafil!,
,ev19f3,Moles are the best gamers.,Krfci jsou nejlepfí hráfi.,
,,,,
,evCardi1,The cards hold your future - or your doom!,Karty drží tvou budoucnost – nebo zkázu!,
,evCardf1,The truth is in the cards,Prafda je f kartách,
,,,,
,ev20n,Apprentice of Magic,Učeň magie,
,ev20o1,"You discover a rabbit in a witch's hat. It's a bit too big for her, pushing her ears back. ""I've been learning all about magic! It's really amazing! Are you learning too?""","Objevíš králičici v čarodějnickém klobouku. Je na ni trochu moc velký, tlačí ji uši dozadu. ""Učila jsem se o magii všechno! Je vážně super - i když mi žáby říkají, že se brzy celá změní!"" ", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev20o1tote,"You discover a rabbit in a witch's hat. It's a bit too big for her, pushing her ears back. ""Wow!"" she says. ""Your backpack looks enchanted! Can I offer you a wand?""","Objevíte králíka v čarodějnickém klobouku. Je na ni trochu moc velký, tlačí uši dozadu. ""Páni!"" ona říká. ""Tvůj batoh vypadá okouzleně! Mohu ti nabídnout hůlku?""", WARNING: AUTO-TRANSLATION #####################################################
,ev20b1,Buy a wand,Koupit Hůlku,
,ev20b1o1,"You can have my first wand, she says. ""I've outgrown it. I'm on my second wand now.""","""Můžeš si vzít moji první hůlku"", říká. ""Už mi nestačila. Teď mám svoji druhou hůlku."" ",
