,ev13b2o1t2,Let me tempt you,Laat me je verleiden,
,ev13b2o1t3,"Come now, let's trade","Kom nou, laten we ruilen",
,ev13i1,What are ya' trading?,Wa' ga je ruilen?,
,ev13i2,Lets make a deal!,Laten we een deal maken!,
,ev13i3,Care to do a trade?,Zin om te ruilen?,
,ev13f1,He he he,He he he,
,ev13f2,What a sucker...,Wat een sukkel...,
,,,,
,ev14n,Shady Trader,Schimmige Handelaar,
,ev14o1,"His cloak billows as he steps out from the shadows. ""We can make a trade, you and I."" he says. You know risks are involved.","Zijn mantel golft als hij uit de schaduw stapt. ""We kunnen een ruil maken, jij en ik."" zegt hij. Je weet dat er risicos zijn.",
,ev14b1,Get a different item of the same rarity,Krijg een ander voorwerp van dezelfde zeldzaamheid,
,ev14b1o1,He takes your item and from his cloak pulls a replacement.,Hij neemt je voorwerp en haalt een vervanging uit zijn mantel.,
,ev14b2,No thanks!,"Nee, bedankt!",
,ev14b2o1,"Very well, he says. ""But can I perhaps change your mind?""","Ook goed, zegt hij. ""Maar misschien kan ik je van gedachten veranderen?""",
,ev14b2o1t1,The offer still stands.,Het aanbod staat.,
,,,,
,ev15n,squirrel patrol,eekhoorn patrouille,
,ev15o1,"The squirrel looks at you absent mindedly. ""Long ago I retired from the patrol"", he says. ""Now I spend my days adventuring and reliving my glory days. I don't need much of my old equipment anymore. Can I interest you in something?""","De eekhoorn kijkt afwezig naar je. ""Lang geleden ben ik uit de patrouille gegaan,"" zegt hij. ""Nu breng ik mijn dagen rond met avonturen en het herleven van mijn gloriedagen. Ik heb mijn oude uitrusting niet meer nodig. Kan ik je ergens in interesseren?",
,ev15b1,"""I'll take a shield""","""Ik neem een schild""",
,ev15b1o1,"From beneath his bushy tail, he pulls a shield. ""This may protect you. Remember, loot is only valuable if you make it back alive.""","Van onder zijn bossige staart haalt hij een schild. ""Dit kan je beschermen. Onthou, schatten zijn alleen waardevol als je levend terugkeerd.",
,ev15b1o1t1,I hope the shield serves you well!,Ik hoop dat het schild je goed van pas komt!,
,ev15b2,"""I'll take a weapon""","""Ik neem een wapen""",
,ev15b2o1,"He reaches into his tunic and pulls out a weapon, tossing it to you.","Hij rijkt in zijn tuniek en trekt er een wapen uit, en werpt het naar je toe.",
,ev15b2o1t1,Strike down any who oppose the patrol!,Sla iedereen neer die tegen de patrouille is!,
,ev15b2o1t2,The patrol lives by these weapons!,De patrouille leeft bij deze wapens!,
,ev15b3,Maybe something to eat,Misschien iets te eten,
,ev15b3o1,"He scratches at the ground. Beneath his feet is a mound of nuts and hidden among them, many a delicious food.",Hij krabt op de vloer. Onder zijn voeten is een berg noten en verborgen ertussen zit veel heerlijk eten.,
,ev15b3o1t1,An army marches on its stomach!,Een leger marcheert op hun maag.,
,ev15b3o1t2,Better than what we used to eat on the patrol.,Beter dan wat we hadden in de patrouille.,
,ev15i1,Hark! You are greeted by a member of the patrol!,Hoor! Je wordt gegroet door een lid van de patrouille!,
,ev15f1,Long live the patrol!,Lang leve de patrouille!,
,ev15f2,The patrol shall conquer!,De patrouille zal veroveren!,
,ev15f3,"In retirement, I still patrol!","In pensioen, patrouilleer ik nog!",
,,,,
,ev16n,Statue of Anna,Standbeeld van Anna,
,ev16o1,"Inscribed on the statue: ""Anna bestowed gifts The world felt safe in her arms healer in a fire""","Ingeschreven op het standbeeld: ""Anna schenkt een gift Wereld pluis in haar armen Heler in het vuur""",
,ev16b1,Gain 5 max hp,Krijg 5 maximum leven,
,ev16b1o1,You leave a coin. Then kneel before the statue and say a prayer. Anna somehow seems to reflect light even in this dark place.,"Je laat een munt achter. Dan kniel je voor het standbeeld en zeg je een gebed. Anna lijkt op de een of andere manier licht te reflecteren, zelfs in deze donkere plaats.",
,ev16b2,Steal coins [Get 10 gold or a fight begins],Steel munten [Krijg 10 goud of een gevecht begint],
,ev16b2o1,Travelers leave coins by the statue as a token for their prayers. You decide that Anna won't miss just a few.,Reizigers laten munten achter bij het standbeeld als een teken van hun gebedeen. Je beslist dat Anna er een paar niet zal missen.,
,ev16b2o2,"You approach the statue to grab a few coins. As the coins jingle, you turn to see an approaching group of enemies.","Je benaderd het standbeeld en neemt een paar munten. Als de munten rinkelen, kijk je om en zie je een naderende groep van vijanden.",
,ev16b3,Leave,Vertrek,
,ev16b3o1,You say a quick prayer. You decide to leave the statue behind.,Je zegt een kort gebed. Je beslist om het standbeeld achter te laten.,
,,,,
,ev17n,A Red fox in the dark,Een Rode vos in het donker,
,ev17o1,"The fox steps out from the shadows. ""Natural prey."", he says. ""If we battle, I shall make short work of you. Be ye friend or foe?""","De vos stapt uit de schaduws. ""Natuurlijke prooi."" zegt hij. ""Als we een gevecht aangaan, zal ik korte metten met je maken. Zeit gei friend of vijand?"" The fox steps out from the shadows. ""Natural prey."", he says. ""If we battle, I shall make short work of you. Be ye friend or foe?""",
,ev17o1cr8,"From the darkness he emerges. A fox! His tail flicks beneath his cloak. ""You won't make much of a meal,"" he says. ""But a high price your body will fetch. Be ye friend or foe?""","Uit de duisternis komt hij tevoorschijn. Een vos! Zijn staart zwiept onder zijn mantel. ""Je zult niet een goede maaltijd worden"", zegt hij. 'Maar een hoge prijs zal je lichaam opbrengen. Ben je vriend of vijand?'", WARNING: AUTO-TRANSLATION #####################################################
,ev17o1tote,"The stones on your backpack glow - danger is near! You turn to see the fox. He has perhaps been watching you for a while. ""Been a while since I've had a Toad,"" he says. ""Be ye friend or foe?""","De stenen op je rugzak gloeien - het gevaar is nabij! Je draait je om en ziet de vos. Hij houdt je misschien al een tijdje in de gaten. ""Het is een tijdje geleden dat ik een Pad heb gegeten"", zegt hij. ""Wees je vriend of vijand?""", WARNING: AUTO-TRANSLATION #####################################################
,ev17b1,I'm a friend!,Ik ben een vriend!,
,ev17b1o1,He nods and steps aside to let you pass. Your tail twitches instinctively. You're lucky he let you live.,Hij knikt en stapt opzij om je te laten passeren. Zijn staart trilt instinctief. Je hebt geluk dat hij je liet leven.,
,ev17b1o1t1,Be gone then!,Weg met jou!,
,ev17b1o1t2,Don't make me regret it!,Laat me er geen spijt van krijgen!,
,ev17b1o1t3,I shall watch you.,Ik zal op je letten.,
,ev17b2,I'm a foe! [Start Combat],Ik ben een vijand! [Begin Gevecht],
,ev17b2o1,He draws his sword. Slowly sizing you up...,Hij trekt zijn zwaard. Hij begint je langzaam te beoordelen...,
,ev17b2o2,"He draws his sword... and then... stops. ""Ha!"" he laughs. ""You have the heart of a fox. I respect you. You may have my blade.""","Hij trekt zijn zwaard... en dan... stopt hij. ""Ha!"" hij lacht. ""Je hebt het hart van een vos. Ik respecteer jou. Je mag mijn zwaard hebben.""", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev17b2o2purse,"He draws his sword... and then... stops. ""Ha!"" he laughs. ""A rat with the heart of a fox. I respect you. You may have my blade.""","Hij trekt zijn zwaard... en dan... stopt hij. ""Ha!"" lacht hij. 'Een rat met het hart van een vos. Ik respecteer jou. Je mag mijn zwaard hebben.""", WARNING: AUTO-TRANSLATION #####################################################
,ev17b2o2t1,I respect your courage,Ik respecteer je moed.,
,ev17i1,Fear me brigand!,"Vrees me, bandiet!",
,ev17i2,Oh look!,Oh kijk!, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev17i2purse,"Oh look, a weak little rat.","Oh kijk, een zwakke kleine rat.", WARNING: AUTO-TRANSLATION #####################################################
,ev17i3,"If I was hungry, you'd be dead already.","Als ik honger had, was je al dood geweest.",
,ev17f1,Don't make me regret it!,Laat me er geen spijt van krijgen!,
,ev17f2,I've never spared a life before.,Ik heb nog nooit een leven gespaard.,
,ev17f3,I shall be watching you.,Ik zal op je blijven letten!,
,,,,
,ev18n,shamanic turtle,sjamanistisch schildpad,
,ev18o1,"A waft of smoke passes by your nose. What is that? You smell a lot of strange things in the swamp, but ritual smoke of the turtles has an unmistakable order. Smells sweet like chocolate. Smells like they need to wash their shell too. ""Our magic is a gamble."" she says to you. ""Will you let fate guide you?""","Een wolkje rook komt langs je neus. Wat is dat? Je ruikt veel vreemde dingen in het moeras, maar de rituele rook van de schildpadden heeft een onmiskenbare orde. Ruikt zoet naar chocolade. Het ruikt ook alsof ze hun schild moeten wassen. ""Onze magie is een gok."" zegt ze tegen jou. 'Laat jij je leiden door het lot?'",
,ev18b1,80% legendary 20% other,80% legendarich 20% ander,
,ev18b1o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Het geluk is je gunstig en een legendarisch object verschijnt bij de basis van haar staf. ""Geluk"", zegt ze.",
,ev18b1o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Helaas, zegt ze. ""De geesten spreken niet vandaag. Misschien kan dit object je nog van pas komen.""",
,ev18b2,70% legendary 30% other,70% legendarisch 30% ander,
,ev18b2o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Het geluk is je gunstig en een legendarisch object verschijnt bij de basis van haar staf. ""Geluk"", zegt ze.",
,ev18b2o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Helaas, zegt ze. ""De geesten spreken niet vandaag. Misschien kan dit object je nog van pas komen.""",
,ev18b3,50% legendary 50% other,50% legendarisch 50% ander,
,ev18b3o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Het geluk is je gunstig en een legendarisch object verschijnt bij de basis van haar staf. ""Geluk"", zegt ze.",
,ev18b3o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Helaas, zegt ze. ""De geesten spreken niet vandaag. Misschien kan dit object je nog van pas komen.""",
,ev18b4,10% legendary 90% other,10% legendarisch 90% ander,
,ev18b4o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Het geluk is je gunstig en een legendarisch object verschijnt bij de basis van haar staf. ""Geluk"", zegt ze.",
,ev18b4o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Helaas, zegt ze. ""De geesten spreken niet vandaag. Misschien kan dit object je nog van pas komen.""",
,ev18b5,No thanks!,Nee bedankt!,
,ev18b5o1,She nods her head,Ze knikt,
,ev18i1,Hey - cute little one!,Hey - schattig kleintje!,
,ev18i2,Come here let me pinch your cheek.,Kom hier laat me in je wang knijpen.,
,ev18f1,Goodbye child.,Vaarwel kind.,
,ev18f2,Come back soon now!,Kom wel snel terug!,
,ev18f3,"You stay away from deep water, okay?","Blijf uit de buurt van diep water, oké?",
,,,,
,ev19n,Wheel,Wiel,
,ev19o1,Spin the wheel!,Draai het wiel!,
,ev19i1,Spin the choice!,Draai de keuze!,
,ev19i2,Will you take a spin?,Neem je een draai?,
,ev19i3,Spin and see what you get!,Draai en zie wat je krijgt!,
,ev19i4,"Spin the wheel, win a prize, thank me later!","Draai het wiel, win een prijs, bedankt me later!",
,ev19f1,Thanks for playing!,Bedankt voor spelen!,
,ev19f2,Hope you had fun!,Ik hoop dat je plezier had!,
,ev19f3,Moles are the best gamers.,Mollen zijn de beste gamers,
,,,,
,evCardi1,The cards hold your future - or your doom!,De kaarten bevatten je toekomst - of je ondergang!,
,evCardf1,The truth is in the cards,De waarheid is in de kaarten,
,,,,
,ev20n,Apprentice of Magic,Leerling van de magie,
,ev20o1,"You discover a rabbit in a witch's hat. It's a bit too big for her, pushing her ears back. ""I've been learning all about magic! It's really amazing! Are you learning too?""","Je ontdekt een konijn met een heksenhoed. Het is een beetje te groot voor haar en duwt haar oren naar achteren. ""Ik heb alles over magie geleerd! Het is echt verbazingwekkend! Leer jij ook?""", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev20o1tote,"You discover a rabbit in a witch's hat. It's a bit too big for her, pushing her ears back. ""Wow!"" she says. ""Your backpack looks enchanted! Can I offer you a wand?""","Je ontdekt een konijn met een heksenhoed. Het is een beetje te groot voor haar en duwt haar oren naar achteren. ""Wauw!"" zegt ze. ""Je rugzak ziet er betoverend uit! Mag ik je een toverstok aanbieden?""", WARNING: AUTO-TRANSLATION #####################################################
,ev20b1,Buy a wand,Koop een toverstok,
,ev20b1o1,"You can have my first wand, she says. ""I've outgrown it. I'm on my second wand now.""","Je mag mijn eerste toverstok hebben, zegt ze. ""Ik ben het ontgroeid. Ik ben nu aan mijn tweede toverstok.""",
,ev20b1o1t1,Hope you like it!,Ik hoop dat je het leuk zal vinden!,
,ev20b1o1t2,I'll miss that wand!,Ik zal die toverstok missen!,
,ev20b2,No thanks,Nee bedankt,
,ev20b2o1,"Oh well, she says. ""I guess I still have a few things to learn from this wand anyway.""","Ach, zegt ze. ""Ik denk dat ik toch nog het een en ander van deze toverstok kan leren.""",
,ev20b2o1t1,"Don't need my wand, huh?",Je hebt mijn toverstok niet nodig hè?,
,ev20b2o1t2,Only as good as your wand!,Alleen zo goed als jouw toverstok!,
,ev20i1,Oh boy! Another adventurer!,O man! Nog een avonturier!,
,ev20i2,Gee! An explorer here?!,Goh! Een verkenner hier?!,
,ev20i3,Are you learning to be a mage too?,Ben jij ook aan het leren om een magiër te worden?,
,ev20i3tote,Wow! A toad learning magic from me! What an honor!,Wauw! Een pad die magie van mij leert! Wat een eer!, WARNING: AUTO-TRANSLATION #####################################################
,ev20i4,I'm not alone!,Ik ben niet alleen!,
,ev20f1,This was great!,Dat was fantastisch!,
,ev20f2,Wow! I hope to see you so soon!,Wauw! Ik hoop je binnenkort weer te zien!,
,ev20f3,So glad we met!,Ik ben zo blij dat we elkaar hebben ontmoet!,
,ev20f4,Bi'ya! Bi'ya!,Bi'ya! Bi'ya!,
,,,,
,ev21n,Scholar of Magic,Geleerde van Magie,
,ev21o1,"A rabbit is here practicing spells on a nearby rock. ""I've learned so much,"" she says. ""Can I interest you in a magic book?""","Een konijn is hier spreuken aan het oefenen op een nabijgelegen rots. ""Ik heb zoveel geleerd"", zegt ze. ""Mag ik je interesseren in een magisch boek?""",
