,ev15b2o1t1,Strike down any who oppose the patrol!,Zgładź każdego kto sprzeciwia się patrolowi!,
,ev15b2o1t2,The patrol lives by these weapons!,Patrol żyje dzięki tej broni!,
,ev15b3,Maybe something to eat,Może coś do jedzenia,
,ev15b3o1,"He scratches at the ground. Beneath his feet is a mound of nuts and hidden among them, many a delicious food.","Drapie w ziemię. Pod jego stopami leży kupka orzechów, a między nimi mnóstwo pysznego jedzenia.",
,ev15b3o1t1,An army marches on its stomach!,Armia nie maszeruje głodna!,
,ev15b3o1t2,Better than what we used to eat on the patrol.,"Lepsze niż to, co jedliśmy na patrolu.",
,ev15i1,Hark! You are greeted by a member of the patrol!,Słuchaj uważnie! Wita cię członek patrolu!,
,ev15f1,Long live the patrol!,Niech żyje patrol!,
,ev15f2,The patrol shall conquer!,Patrol zwycięży!,
,ev15f3,"In retirement, I still patrol!",Na emeryturze nadal patroluję!,
,,,,
,ev16n,Statue of Anna,Posąg Anny,
,ev16o1,"Inscribed on the statue: ""Anna bestowed gifts The world felt safe in her arms healer in a fire""","Inskrypcja na pomniku: ""Anna obdarzała darami Świat czuł się bezpieczny w jej ramionach uzdrowicielki w ogniu""",
,ev16b1,Gain 5 max hp,Zdobądź 5 maksymalnych punktów życia,
,ev16b1o1,You leave a coin. Then kneel before the statue and say a prayer. Anna somehow seems to reflect light even in this dark place.,Zostawiasz monetę. Klękasz przed pomnikiem złożyć modlitwę. Anna wydaje się odbijać światło nawet w ciemności.,
,ev16b2,Steal coins [Get 10 gold or a fight begins],Ukradnij monety [Zdobądź 10 złota i zacznij walkę],
,ev16b2o1,Travelers leave coins by the statue as a token for their prayers. You decide that Anna won't miss just a few.,"Podróżnicy zostawiają pod pomnikiem monety jako symbol modlitwy. Postanawiasz, że Annie nie będzie brakować kilku z nich.",
,ev16b2o2,"You approach the statue to grab a few coins. As the coins jingle, you turn to see an approaching group of enemies.","Zbliżasz się do pomnika podnieść monety. Kiedy monety brzęczą, odwracasz się i dostrzegasz zbliżającą się grupę wrogów.",
,ev16b3,Leave,Odejdź,
,ev16b3o1,You say a quick prayer. You decide to leave the statue behind.,Zmawiasz krótką modlitwę. Postanawiasz zostawić pomnik w spokoju.,
,,,,
,ev17n,A Red fox in the dark,Lis w ciemnościach, WARNING: AUTO-TRANSLATION #####################################################
,ev17o1,"The fox steps out from the shadows. ""Natural prey."", he says. ""If we battle, I shall make short work of you. Be ye friend or foe?""","Z ciemności wyłania się Lis. ""Naturalna ofiara."", mówi. ""Gdybyśmy się starli, skończyłbym z tobą szybko. Jesteś przyjacielem czy wrogiem?""",
,ev17o1cr8,"From the darkness he emerges. A fox! His tail flicks beneath his cloak. ""You won't make much of a meal,"" he says. ""But a high price your body will fetch. Be ye friend or foe?""","Wyłania się z ciemności. Lis! Jego ogon porusza się nerwowo pod płaszczem. „Kiepski byłby z ciebie posiłek”, mówi. ""Ale za twoje ciało zgarnę niezłą sumę. Jesteś przyjacielem czy wrogiem?""", WARNING: AUTO-TRANSLATION #####################################################
,ev17o1tote,"The stones on your backpack glow - danger is near! You turn to see the fox. He has perhaps been watching you for a while. ""Been a while since I've had a Toad,"" he says. ""Be ye friend or foe?""","Kamienie na twoim plecaku świecą - niebezpieczeństwo jest blisko! Odwracasz się i widzisz lisa. Być może obserwował cię już od jakiegoś czasu. „Minęło trochę czasu, odkąd jadłem Ropuchę”, mówi. ""Jesteś przyjacielem czy wrogiem?""", WARNING: AUTO-TRANSLATION #####################################################
,ev17b1,I'm a friend!,Jestem przyjacielem!,
,ev17b1o1,He nods and steps aside to let you pass. Your tail twitches instinctively. You're lucky he let you live.,"Kiwa głową i ustępuję by dać ci przejść. Twój ogon drży instynktownie. Masz szczęście, że puścił cię wolno.",
,ev17b1o1t1,Be gone then!,Odejdź więc!,
,ev17b1o1t2,Don't make me regret it!,Obym tego nie żałował!,
,ev17b1o1t3,I shall watch you.,Będę miał cię na oku.,
,ev17b2,I'm a foe! [Start Combat],Jestem wrogiem! [Zacznij walkę],
,ev17b2o1,He draws his sword. Slowly sizing you up...,Wyciąga swój miecz. Powoli mierzy cię wzrokiem...,
,ev17b2o2,"He draws his sword... and then... stops. ""Ha!"" he laughs. ""You have the heart of a fox. I respect you. You may have my blade.""","Dobywa miecza... a potem... zatrzymuje się. ""Ha!"" śmieje się. ""Masz serce lisa. Szanuję cię. Możesz wziąć moje ostrze.""", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev17b2o2purse,"He draws his sword... and then... stops. ""Ha!"" he laughs. ""A rat with the heart of a fox. I respect you. You may have my blade.""","Dobywa miecza... a potem... zatrzymuje się. ""Ha!"" śmieje się. ""Szczur o lisim sercu. Szanuję cię. Możesz wziąć moje ostrze.""", WARNING: AUTO-TRANSLATION #####################################################
,ev17b2o2t1,I respect your courage,Szanuję twoją odwagę,
,ev17i1,Fear me brigand!,Drzyj przede mną zbójco!,
,ev17i2,Oh look!,Patrzcie!, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev17i2purse,"Oh look, a weak little rat.","Patrzcie, mały słaby szczurek.", WARNING: AUTO-TRANSLATION #####################################################
,ev17i3,"If I was hungry, you'd be dead already.",Gdybym był głodny już by było po tobie.,
,ev17f1,Don't make me regret it!,Obym tego nie żałował!,
,ev17f2,I've never spared a life before.,Nigdy wcześniej nie oszczędziłem życia.,
,ev17f3,I shall be watching you.,Będę miał cię na oku.,
,,,,
,ev18n,shamanic turtle,Żółwi Szaman,
,ev18o1,"A waft of smoke passes by your nose. What is that? You smell a lot of strange things in the swamp, but ritual smoke of the turtles has an unmistakable order. Smells sweet like chocolate. Smells like they need to wash their shell too. ""Our magic is a gamble."" she says to you. ""Will you let fate guide you?""","Przez twój nos przechodzi strużka dymu. Co to? Czujesz wiele dziwnych zapachów na bagnach, ale rytualne kadzidło żólwi jest nie do pomylenia. Pachnie jak słodka czekolada. Pachnie też jak skorupa do umycia. ""Nasza magia to loteria."" mówi do ciebie. ""Czy pozwolisz losowi się poprowadzić?""",
,ev18b1,80% legendary 20% other,80% legendarny 20% inny,
,ev18b1o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Fortuna ci sprzyja i legendarny przedmiot pojawia się na końcu jej kostura. ""Szczęśliwie"", mówi.",
,ev18b1o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Niestety, mówi. ""Duchy dzisiaj nie przemówiły. Może ten przedmiot i tak ci się przyda.""",
,ev18b2,70% legendary 30% other,70% legendarny 30% inny,
,ev18b2o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Fortuna ci sprzyja i legendarny przedmiot pojawia się na końcu jej kostura. ""Szczęśliwie"", mówi.",
,ev18b2o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Niestety, mówi. ""Duchy dzisiaj nie przemówiły. Może ten przedmiot i tak ci się przyda.""",
,ev18b3,50% legendary 50% other,50% legendarny 50% inny,
,ev18b3o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Fortuna ci sprzyja i legendarny przedmiot pojawia się na końcu jej kostura. ""Szczęśliwie"", mówi.",
,ev18b3o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Niestety, mówi. ""Duchy dzisiaj nie przemówiły. Może ten przedmiot i tak ci się przyda.""",
,ev18b4,10% legendary 90% other,10% legendarny 90% inny,
,ev18b4o1,"Fortune favors you and a legendary item appears at the base of her staff. ""Lucky"", she says.","Fortuna ci sprzyja i legendarny przedmiot pojawia się na końcu jej kostura. ""Szczęśliwie"", mówi.",
,ev18b4o2,"Alas, she says. ""The spirits are not speaking today. Perhaps this item can still be useful to you.""","Niestety, mówi. ""Duchy dzisiaj nie przemówiły. Może ten przedmiot i tak ci się przyda.""",
,ev18b5,No thanks!,"Nie, dzięki!",
,ev18b5o1,She nods her head,Kiwa ci głową,
,ev18i1,Hey - cute little one!,Hej - słodki maluchu!,
,ev18i2,Come here let me pinch your cheek.,"Chodź tutaj, daj mi się uszczypnąć w policzek.",
,ev18f1,Goodbye child.,Do widzenia dziecko.,
,ev18f2,Come back soon now!,Wróć wkrótce!,
,ev18f3,"You stay away from deep water, okay?","Trzymaj się z daleka od głębokiej wody, dobrze?",
,,,,
,ev19n,Wheel,Koło fortuny,
,ev19o1,Spin the wheel!,Zakręć kołem!,
,ev19i1,Spin the choice!,Zakręć wyborem!,
,ev19i2,Will you take a spin?,Zakręcisz?,
,ev19i3,Spin and see what you get!,Zakręć i sprawdź co dostaniesz!,
,ev19i4,"Spin the wheel, win a prize, thank me later!","Zakręć kołem, weź nagrodę, później mi podziękujesz!",
,ev19f1,Thanks for playing!,Dziękujemy za grę!,
,ev19f2,Hope you had fun!,"Mam nadzieję, że to była dla ciebie dobra zabawa!",
,ev19f3,Moles are the best gamers.,Krety to najlepsi gracze.,
,,,,
,evCardi1,The cards hold your future - or your doom!,Karty odkryją twoją przyszłość - lub twoją zagładę!,
,evCardf1,The truth is in the cards,Prawda jest w kartach,
,,,,
,ev20n,Apprentice of Magic,Uczeń Magii,
,ev20o1,"You discover a rabbit in a witch's hat. It's a bit too big for her, pushing her ears back. ""I've been learning all about magic! It's really amazing! Are you learning too?""","Trafiasz na króliczkę w wiedźmim kapeluszu. Jest na nią trochę za duży i zasłania jej uszy. ""Uczyłam się o magii! Jest na prawdę wspaniała! Czy ty tez się szkolisz?""", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev20o1tote,"You discover a rabbit in a witch's hat. It's a bit too big for her, pushing her ears back. ""Wow!"" she says. ""Your backpack looks enchanted! Can I offer you a wand?""","Trafiasz na króliczkę w wiedźmim kapeluszu. Jest na nią trochę za duży i zasłania jej uszy. ""Wow!"" mówi. ""Twój plecak wygląda na zaklęty! Czy mogę zaoferować ci różdżkę?""", WARNING: AUTO-TRANSLATION #####################################################
,ev20b1,Buy a wand,Kup różdżkę,
,ev20b1o1,"You can have my first wand, she says. ""I've outgrown it. I'm on my second wand now.""","Możesz wziąć moją pierwszą różdżkę, mówi. ""Już z niej wyrosłam, teraz mam drugą.""",
,ev20b1o1t1,Hope you like it!,Mam nadzieję że ci się podoba!,
,ev20b1o1t2,I'll miss that wand!,Będzie mi brakować tej różdżki!,
,ev20b2,No thanks,"Nie, dzięki",
,ev20b2o1,"Oh well, she says. ""I guess I still have a few things to learn from this wand anyway.""","No cóż, mówi. ""Chyba jest jeszcze kilka rzeczy których muszę się nauczyć z tej różdżki""",
,ev20b2o1t1,"Don't need my wand, huh?","Nie chcesz mojej różdżki, co?",
,ev20b2o1t2,Only as good as your wand!,Taka dobra jak twoja różdżka!,
,ev20i1,Oh boy! Another adventurer!,O rety! Inny poszukiwacz przygód!,
,ev20i2,Gee! An explorer here?!,Ojej! Odkrywca tutaj?!,
,ev20i3,Are you learning to be a mage too?,Czy też szkolisz się na czarodzieja?,
,ev20i3tote,Wow! A toad learning magic from me! What an honor!,Wow! Ropucha ucząca się ode mnie magii! Co za honor!, WARNING: AUTO-TRANSLATION #####################################################
,ev20i4,I'm not alone!,Nie jestem sama!,
,ev20f1,This was great!,To było świetne!,
,ev20f2,Wow! I hope to see you so soon!,Wow! Mam nadzieje że wkrótce się zobaczymy!,
,ev20f3,So glad we met!,Tak się cieszę z tego spotkania!,
,ev20f4,Bi'ya! Bi'ya!,Papatki!,
,,,,
,ev21n,Scholar of Magic,Uczony Magii,
,ev21o1,"A rabbit is here practicing spells on a nearby rock. ""I've learned so much,"" she says. ""Can I interest you in a magic book?""","Królica ćwiczy tu zaklęcia z książki. ""Tyle się nauczyłam,"" mówi. ""Mogę cie zainteresować magiczną książką?""",
,ev21b1,Buy a book,Kup książkę,
,ev21b1o1,"Enjoy your read! she says. ""And let me know if you want to hang out sometime soon. I'm free pretty much any time.""","Miłego czytania! mówi. ""Daj znać jeśli chcesz się kiedyś spotkać. Mam wolne prawie cały czas.""",
,ev21b1o1t1,Hope you like it!,Mam nadzieję że ci się podoba!,
,ev21b1o1t2,It's a real page turner!,To prawdziwy zwrot akcji!,
,ev21b1o1t3,Read it too many times already.,Przeczytałam to już zbyt wiele razy.,
,ev21b2,No thanks,"Nie, dzięki",
,ev21b2o1,"""Rats!"" she says. ","""Na szczurzy ogon!"" mówi. ", WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,ev21b2o1purse,"""Rats!"" she says. ""Oh! I hope I didn't offend you!""","""Na szczurzy ogon!"" mówi. ""Och! Mam nadzieję, że cię nie uraziłam!""", WARNING: AUTO-TRANSLATION #####################################################
,ev21b2o1t1,Book still available!,Księga wciąż jest dostępna!, WARNING: AUTO-TRANSLATION #####################################################
,ev21b2o1t2,I guess I can read it again.,Chyba mogę ją przeczytać jeszcze raz., WARNING: AUTO-TRANSLATION #####################################################
,ev21b2o1t3,I'll read it a few more times.,Przeczytam ją jeszcze pare razy., WARNING: AUTO-TRANSLATION #####################################################
,ev21b2o1t4,I can probably learn a lot from this.,Prawdopodobnie wiele się z niej nauczę., WARNING: AUTO-TRANSLATION #####################################################
,,,,
,ev22n,Matthew's Blessing,Błogosławieństwo Matthew,
,ev22o1,"A wise rabbit sits there, meditating in the midst of this dangerous place. ""Fear not"", he says. """"My name is matthew, and I have lived here for many years. With proper organization, any challenge may be overcome. Now let me assist you...""","Mądry królik siedzi tutaj, medytując w samym środku tego niebezpiecznego miejsca. ""Nie obawiaj się"", mów. """"Mam na imię Matthew i mieszkam tutaj od wielu lat. Z odpowiednią organizacją, każda przeszkoda jest do pokonania. Daj mi sobie pomóc...""",
,ev22b1,start with 2 uncommon items,Zacznij z dwoma niepospolitymi przedmiotami,
,ev22b1o1,"Indeed, says Matthew. ""But remember, rare items are a crutch. Good organization requires skill - not rarity.""","Dokładnie, mówi Matthew. ""Ale pamiętaj, rzadkie przedmioty są tylko podporą. Dobra organizacja wymaga umiejętności - nie rzadkości.""",
,ev22b2,gain 10 max hp,Zdobądź 10 maksymalnych punktów życia,
,ev22b2o1,"True strength comes from your backpack, he says. ""Don't forget it""","Prawdziwa siła bierze się z plecaka, mówi. ""Nie zapominaj o tym""",
,ev22b3,Become an archer,Zostań łucznikiem,
,ev22b3o1,"""Archery is a true art form. So many pieces must be carefully placed."" He produces a bow and arrows. ""Perhaps I can help you begin""","""Łucznictwo to prawdziwa sztuka. Tyle elementów musi zostać starannie umieszczonych."" Wytwarza łuk i strzały. ""Być może mogę pomóc ci zacząć""",
,ev22b4,Get a rare item,Weź rzadki przedmiot,
,ev22b4o1,"True strength comes from your backpack, he says. ""Don't forget it""","Prawdziwa siła bierze się z plecaka, mówi. ""Nie zapominaj o tym""",
,ev22i1,Allow me to help you...,Daj mi sobie pomóc...,
,ev22i2,"With care, even you can survive...","Z uwagą, nawet tobie uda się przeżyć...",
,ev22i3,Take time to organize...,Poświęć czas na organizację...,
,ev22i4,You will make it! Just organize...,Dasz radę! Po prostu zorganizuj...,
,ev22i5,It's all about arrangement...,Wszystko opiera się o przygotowanie...,
,ev22i6,What you carry says a lot about you...,To co ze sobą nosisz mówi o tobie wiele...,
,ev22i7,A beautiful backpack  is its own reward...,Piękny plecak to nagroda sama w sobie..., WARNING: ENGLISH TEXT CHANGED #####################################################
